Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Time,Fails,How many Stations
447,"{'1': 8, '2': 7, '3': 4, '4': 8, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
448,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
449,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
450,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
451,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
452,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
453,"{'1': 7, '2': 5, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
454,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
455,"{'1': 7, '2': 7, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
456,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
457,"{'1': 9, '2': 6, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
458,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
459,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
460,"{'1': 9, '2': 8, '3': 5, '4': 5, '5': 0, '6': 0, '7': 0}",30.4,2,551,4,,,,
461,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
462,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
463,"{'1': 8, '2': 6, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
464,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
465,"{'1': 7, '2': 7, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
466,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
467,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
468,"{'1': 6, '2': 6, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
469,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
470,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
471,"{'1': 9, '2': 5, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
472,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
473,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
474,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
475,"{'1': 7, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
476,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
477,"{'1': 8, '2': 6, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
478,"{'1': 10, '2': 6, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
479,"{'1': 7, '2': 7, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
480,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
481,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
482,"{'1': 7, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
483,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
484,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
485,"{'1': 8, '2': 6, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
486,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
487,"{'1': 8, '2': 6, '3': 9, '4': 4, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
488,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
489,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
490,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
491,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
492,"{'1': 8, '2': 9, '3': 5, '4': 5, '5': 0, '6': 0, '7': 0}",30.4,2,551,4,,,,
493,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
494,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
495,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
496,"{'1': 9, '2': 5, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
497,"{'1': 6, '2': 8, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
498,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
499,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
500,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
501,"{'1': 10, '2': 5, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
502,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
503,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
504,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
505,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
506,"{'1': 7, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
507,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
508,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
509,"{'1': 7, '2': 8, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
510,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
511,"{'1': 6, '2': 7, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
512,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
513,"{'1': 7, '2': 5, '3': 6, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
514,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
515,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
516,"{'1': 6, '2': 8, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
517,"{'1': 9, '2': 5, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
518,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
519,"{'1': 7, '2': 9, '3': 3, '4': 8, '5': 0, '6': 0, '7': 0}",32.699999999999996,2,547,4,,,,
520,"{'1': 8, '2': 6, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
521,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
522,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
523,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
524,"{'1': 7, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
525,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
526,"{'1': 6, '2': 8, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
527,"{'1': 7, '2': 8, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
528,"{'1': 8, '2': 5, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
529,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
530,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
531,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
532,"{'1': 11, '2': 5, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",29.8,2,549,4,,,,
533,"{'1': 9, '2': 7, '3': 4, '4': 7, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
534,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
535,"{'1': 6, '2': 8, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
536,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
537,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
538,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
539,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
540,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
541,"{'1': 7, '2': 7, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
542,"{'1': 6, '2': 8, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
543,"{'1': 6, '2': 8, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
544,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
545,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
546,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
547,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
548,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
549,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
550,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
551,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
552,"{'1': 5, '2': 10, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
553,"{'1': 10, '2': 5, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
554,"{'1': 9, '2': 6, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
555,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
556,"{'1': 9, '2': 6, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
557,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
558,"{'1': 5, '2': 9, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.4,2,551,4,,,,
559,"{'1': 8, '2': 7, '3': 8, '4': 4, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
560,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
561,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
562,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
563,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
564,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
565,"{'1': 9, '2': 5, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
566,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
567,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
568,"{'1': 9, '2': 6, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
569,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
570,"{'1': 10, '2': 6, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
571,"{'1': 8, '2': 8, '3': 4, '4': 7, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
572,"{'1': 6, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
573,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
574,"{'1': 9, '2': 6, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
575,"{'1': 7, '2': 7, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
576,"{'1': 7, '2': 6, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
577,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
578,"{'1': 9, '2': 7, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
579,"{'1': 6, '2': 9, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
580,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
581,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
582,"{'1': 8, '2': 6, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
583,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
584,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
585,"{'1': 6, '2': 6, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
586,"{'1': 5, '2': 7, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
587,"{'1': 9, '2': 7, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
588,"{'1': 6, '2': 7, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
589,"{'1': 9, '2': 5, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
590,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
591,"{'1': 8, '2': 6, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
592,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
593,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
594,"{'1': 9, '2': 6, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
595,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
596,"{'1': 7, '2': 7, '3': 9, '4': 4, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
597,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
598,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
599,"{'1': 6, '2': 8, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
600,"{'1': 10, '2': 6, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
601,"{'1': 7, '2': 10, '3': 5, '4': 5, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
602,"{'1': 8, '2': 7, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
603,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
604,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
605,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
606,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
607,"{'1': 4, '2': 6, '3': 9, '4': 8, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
608,"{'1': 10, '2': 4, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",29.700000000000003,2,548,4,,,,
609,"{'1': 8, '2': 6, '3': 5, '4': 8, '5': 0, '6': 0, '7': 0}",30.9,2,553,4,,,,
610,"{'1': 6, '2': 6, '3': 9, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
611,"{'1': 7, '2': 7, '3': 4, '4': 9, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
612,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
613,"{'1': 10, '2': 6, '3': 4, '4': 7, '5': 0, '6': 0, '7': 0}",29.7,2,548,4,,,,
614,"{'1': 6, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
615,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
616,"{'1': 6, '2': 6, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
617,"{'1': 6, '2': 7, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
618,"{'1': 7, '2': 6, '3': 9, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
619,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
620,"{'1': 6, '2': 6, '3': 9, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
621,"{'1': 10, '2': 7, '3': 5, '4': 5, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
622,"{'1': 7, '2': 8, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
623,"{'1': 8, '2': 8, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
624,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
625,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
626,"{'1': 8, '2': 4, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
627,"{'1': 8, '2': 8, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",30.1,2,551,4,,,,
628,"{'1': 6, '2': 7, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
629,"{'1': 5, '2': 10, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
630,"{'1': 5, '2': 10, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",30.2,2,550,4,,,,
631,"{'1': 7, '2': 6, '3': 6, '4': 8, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
632,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
633,"{'1': 9, '2': 5, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.400000000000002,2,551,4,,,,
634,"{'1': 7, '2': 4, '3': 10, '4': 6, '5': 0, '6': 0, '7': 0}",29.700000000000003,2,548,4,,,,
635,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
636,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
637,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
638,"{'1': 8, '2': 7, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
639,"{'1': 9, '2': 5, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
640,"{'1': 6, '2': 6, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
641,"{'1': 8, '2': 7, '3': 5, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
642,"{'1': 6, '2': 6, '3': 9, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
643,"{'1': 9, '2': 7, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
644,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
645,"{'1': 7, '2': 8, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
646,"{'1': 7, '2': 5, '3': 7, '4': 8, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
647,"{'1': 6, '2': 9, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
648,"{'1': 8, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
649,"{'1': 8, '2': 6, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
650,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
651,"{'1': 9, '2': 5, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",30.400000000000002,2,551,4,,,,
652,"{'1': 9, '2': 5, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
653,"{'1': 8, '2': 8, '3': 6, '4': 5, '5': 0, '6': 0, '7': 0}",30.900000000000002,2,553,4,,,,
654,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
655,"{'1': 7, '2': 7, '3': 7, '4': 6, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
656,"{'1': 9, '2': 7, '3': 7, '4': 4, '5': 0, '6': 0, '7': 0}",30.0,2,550,4,,,,
657,"{'1': 8, '2': 9, '3': 4, '4': 6, '5': 0, '6': 0, '7': 0}",29.900000000000002,2,549,4,,,,
658,"{'1': 7, '2': 9, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
659,"{'1': 8, '2': 5, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
660,"{'1': 7, '2': 5, '3': 8, '4': 7, '5': 0, '6': 0, '7': 0}",31.0,2,554,4,,,,
661,"{'1': 9, '2': 5, '3': 9, '4': 4, '5': 0, '6': 0, '7': 0}",29.400000000000002,2,548,4,,,,
662,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
663,"{'1': 10, '2': 6, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.5,2,551,4,,,,
664,"{'1': 7, '2': 6, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
665,"{'1': 6, '2': 7, '3': 5, '4': 9, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
666,"{'1': 6, '2': 7, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
667,"{'1': 6, '2': 7, '3': 7, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
668,"{'1': 7, '2': 6, '3': 8, '4': 6, '5': 0, '6': 0, '7': 0}",31.3,2,556,4,,,,
669,"{'1': 9, '2': 6, '3': 6, '4': 6, '5': 0, '6': 0, '7': 0}",31.1,2,555,4,,,,
670,"{'1': 9, '2': 7, '3': 5, '4': 6, '5': 0, '6': 0, '7': 0}",30.8,2,552,4,,,,
671,"{'1': 7, '2': 7, '3': 6, '4': 7, '5': 0, '6': 0, '7': 0}",31.400000000000002,2,558,4,,,,
