Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
72,"{'1': 19, '2': 14, '3': 6, '4': 13, '5': 9, '6': 11, '7': 11}",10.6,2,2124,7,,,,,,,,,
73,"{'1': 18, '2': 17, '3': 7, '4': 10, '5': 13, '6': 6, '7': 12}",9.999999999999998,2,2078,7,,,,,,,,,
74,"{'1': 18, '2': 14, '3': 14, '4': 10, '5': 12, '6': 9, '7': 6}",10.799999999999999,2,2113,7,,,,,,,,,
75,"{'1': 17, '2': 14, '3': 10, '4': 9, '5': 8, '6': 14, '7': 11}",10.3,2,2147,7,,,,,,,,,
76,"{'1': 14, '2': 14, '3': 16, '4': 10, '5': 10, '6': 11, '7': 8}",10.5,2,2165,7,,,,,,,,,
77,"{'1': 15, '2': 18, '3': 11, '4': 12, '5': 7, '6': 9, '7': 11}",9.9,2,2142,7,,,,,,,,,
78,"{'1': 21, '2': 15, '3': 6, '4': 8, '5': 15, '6': 9, '7': 9}",9.7,2,2069,7,,,,,,,,,
79,"{'1': 14, '2': 19, '3': 12, '4': 8, '5': 10, '6': 11, '7': 9}",10.2,2,2143,7,,,,,,,,,
80,"{'1': 16, '2': 17, '3': 7, '4': 11, '5': 12, '6': 11, '7': 9}",9.9,2,2143,7,,,,,,,,,
81,"{'1': 18, '2': 16, '3': 12, '4': 8, '5': 9, '6': 10, '7': 10}",10.099999999999998,2,2141,7,,,,,,,,,
82,"{'1': 20, '2': 13, '3': 12, '4': 10, '5': 12, '6': 10, '7': 6}",10.699999999999998,2,2126,7,,,,,,,,,
83,"{'1': 16, '2': 15, '3': 12, '4': 13, '5': 10, '6': 7, '7': 10}",10.2,2,2149,7,,,,,,,,,
84,"{'1': 18, '2': 15, '3': 8, '4': 12, '5': 11, '6': 10, '7': 9}",10.2,2,2144,7,,,,,,,,,
85,"{'1': 19, '2': 15, '3': 8, '4': 12, '5': 9, '6': 10, '7': 10}",10.099999999999998,2,2140,7,,,,,,,,,
86,"{'1': 20, '2': 10, '3': 12, '4': 14, '5': 9, '6': 9, '7': 9}",10.1,2,2141,7,,,,,,,,,
87,"{'1': 21, '2': 15, '3': 10, '4': 9, '5': 11, '6': 9, '7': 8}",9.6,2,2121,7,,,,,,,,,
88,"{'1': 18, '2': 18, '3': 8, '4': 11, '5': 12, '6': 5, '7': 11}",11.299999999999999,2,2089,7,,,,,,,,,
89,"{'1': 20, '2': 16, '3': 9, '4': 10, '5': 12, '6': 6, '7': 10}",10.299999999999997,2,2103,7,,,,,,,,,
90,"{'1': 17, '2': 13, '3': 9, '4': 16, '5': 8, '6': 8, '7': 12}",9.899999999999999,2,2116,7,,,,,,,,,
91,"{'1': 17, '2': 17, '3': 11, '4': 10, '5': 10, '6': 9, '7': 9}",10.2,2,2159,7,,,,,,,,,
92,"{'1': 16, '2': 20, '3': 9, '4': 12, '5': 8, '6': 8, '7': 10}",9.499999999999998,2,2106,7,,,,,,,,,
93,"{'1': 20, '2': 12, '3': 12, '4': 10, '5': 5, '6': 11, '7': 13}",11.799999999999997,2,2124,7,,,,,,,,,
94,"{'1': 15, '2': 15, '3': 11, '4': 14, '5': 9, '6': 9, '7': 10}",10.6,2,2167,7,,,,,,,,,
95,"{'1': 17, '2': 16, '3': 11, '4': 8, '5': 10, '6': 11, '7': 10}",10.2,2,2161,7,,,,,,,,,
96,"{'1': 19, '2': 14, '3': 7, '4': 13, '5': 10, '6': 10, '7': 10}",9.899999999999999,2,2140,7,,,,,,,,,
97,"{'1': 19, '2': 16, '3': 13, '4': 7, '5': 9, '6': 8, '7': 11}",9.3,2,2093,7,,,,,,,,,
98,"{'1': 19, '2': 17, '3': 8, '4': 13, '5': 8, '6': 8, '7': 10}",9.299999999999999,2,2092,7,,,,,,,,,
99,"{'1': 21, '2': 15, '3': 9, '4': 10, '5': 8, '6': 7, '7': 13}",9.099999999999998,2,2088,7,,,,,,,,,
100,"{'1': 20, '2': 15, '3': 10, '4': 13, '5': 9, '6': 8, '7': 8}",9.499999999999998,2,2107,7,,,,,,,,,
101,"{'1': 20, '2': 16, '3': 10, '4': 12, '5': 10, '6': 7, '7': 8}",9.299999999999999,2,2104,7,,,,,,,,,
102,"{'1': 20, '2': 14, '3': 9, '4': 8, '5': 8, '6': 11, '7': 13}",9.600000000000001,2,2110,7,,,,,,,,,
103,"{'1': 21, '2': 15, '3': 10, '4': 10, '5': 10, '6': 7, '7': 10}",9.499999999999996,2,2135,7,,,,,,,,,
104,"{'1': 17, '2': 15, '3': 9, '4': 11, '5': 10, '6': 11, '7': 10}",10.499999999999998,2,2179,7,,,,,,,,,
105,"{'1': 19, '2': 14, '3': 8, '4': 10, '5': 10, '6': 13, '7': 9}",10.1,2,2141,7,,,,,,,,,
106,"{'1': 20, '2': 15, '3': 8, '4': 7, '5': 7, '6': 11, '7': 15}",8.6,2,2061,7,,,,,,,,,
107,"{'1': 14, '2': 20, '3': 7, '4': 13, '5': 11, '6': 11, '7': 7}",9.1,2,2107,7,,,,,,,,,
108,"{'1': 20, '2': 14, '3': 10, '4': 5, '5': 10, '6': 12, '7': 12}",11.799999999999997,2,2108,7,,,,,,,,,
109,"{'1': 19, '2': 17, '3': 9, '4': 9, '5': 12, '6': 8, '7': 9}",9.7,2,2121,7,,,,,,,,,
110,"{'1': 17, '2': 13, '3': 8, '4': 14, '5': 13, '6': 11, '7': 7}",9.799999999999999,2,2133,7,,,,,,,,,
111,"{'1': 14, '2': 16, '3': 11, '4': 11, '5': 8, '6': 12, '7': 11}",10.6,2,2196,7,,,,,,,,,
112,"{'1': 17, '2': 15, '3': 8, '4': 9, '5': 13, '6': 11, '7': 10}",10.199999999999998,2,2146,7,,,,,,,,,
113,"{'1': 21, '2': 15, '3': 7, '4': 11, '5': 8, '6': 11, '7': 10}",9.2,2,2105,7,,,,,,,,,
114,"{'1': 19, '2': 12, '3': 8, '4': 10, '5': 11, '6': 12, '7': 11}",10.399999999999999,2,2176,7,,,,,,,,,
115,"{'1': 16, '2': 18, '3': 6, '4': 12, '5': 11, '6': 8, '7': 12}",10.499999999999998,2,2110,7,,,,,,,,,
116,"{'1': 15, '2': 14, '3': 8, '4': 13, '5': 13, '6': 9, '7': 11}",10.5,2,2170,7,,,,,,,,,
117,"{'1': 16, '2': 15, '3': 8, '4': 12, '5': 9, '6': 10, '7': 13}",10.399999999999999,2,2150,7,,,,,,,,,
118,"{'1': 18, '2': 12, '3': 9, '4': 12, '5': 12, '6': 13, '7': 7}",10.2,2,2161,7,,,,,,,,,
119,"{'1': 14, '2': 11, '3': 12, '4': 13, '5': 12, '6': 11, '7': 10}",11.2,2,2237,7,,,,,,,,,
120,"{'1': 14, '2': 18, '3': 10, '4': 9, '5': 13, '6': 8, '7': 11}",10.200000000000001,2,2145,7,,,,,,,,,
121,"{'1': 15, '2': 18, '3': 10, '4': 9, '5': 8, '6': 12, '7': 11}",10.2,2,2144,7,,,,,,,,,
122,"{'1': 18, '2': 17, '3': 7, '4': 11, '5': 12, '6': 10, '7': 8}",9.499999999999998,2,2109,7,,,,,,,,,
123,"{'1': 16, '2': 22, '3': 13, '4': 8, '5': 7, '6': 8, '7': 9}",8.6,2,2068,7,,,,,,,,,
,,,,,,2040,2238,2128.6290322580644,8.4,13.399999999999999,10.130645161290323,0.00892672807939591,99876,"{4: 0, 5: 0, 6: 0, 7: 124}"
