Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
110,"{'1': 15, '2': 17, '3': 12, '4': 12, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
111,"{'1': 14, '2': 13, '3': 15, '4': 14, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
112,"{'1': 11, '2': 14, '3': 14, '4': 17, '5': 0, '6': 0, '7': 0}",39.599999999999994,2,1150,4,,,,,,,,,
113,"{'1': 16, '2': 14, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.8,2,1154,4,,,,,,,,,
114,"{'1': 9, '2': 17, '3': 16, '4': 14, '5': 0, '6': 0, '7': 0}",39.0,2,1144,4,,,,,,,,,
115,"{'1': 13, '2': 16, '3': 14, '4': 13, '5': 0, '6': 0, '7': 0}",39.9,2,1156,4,,,,,,,,,
116,"{'1': 15, '2': 14, '3': 16, '4': 11, '5': 0, '6': 0, '7': 0}",39.7,2,1151,4,,,,,,,,,
117,"{'1': 12, '2': 18, '3': 14, '4': 12, '5': 0, '6': 0, '7': 0}",39.5,2,1150,4,,,,,,,,,
118,"{'1': 15, '2': 15, '3': 13, '4': 13, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
119,"{'1': 13, '2': 14, '3': 14, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1158,4,,,,,,,,,
120,"{'1': 15, '2': 13, '3': 13, '4': 15, '5': 0, '6': 0, '7': 0}",40.0,2,1157,4,,,,,,,,,
121,"{'1': 13, '2': 13, '3': 12, '4': 18, '5': 0, '6': 0, '7': 0}",39.6,2,1151,4,,,,,,,,,
122,"{'1': 13, '2': 12, '3': 14, '4': 17, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
123,"{'1': 17, '2': 13, '3': 12, '4': 14, '5': 0, '6': 0, '7': 0}",39.7,2,1152,4,,,,,,,,,
