Try No,Score,Even Distribution Score,Cheapest Station,Costs,Amount of Stations,Lowest price,Highest price,Mean price,Lowest distribution,Highest distribution,Mean distribution,Average Time,Fails,How many Stations
77,"{'1': 12, '2': 7, '3': 7, '4': 5, '5': 0, '6': 0, '7': 0}",8.5,2,630,4,,,,,,,,,
78,"{'1': 9, '2': 9, '3': 9, '4': 3, '5': 1, '6': 0, '7': 0}",16.799999999999997,2,645,5,,,,,,,,,
79,"{'1': 9, '2': 8, '3': 8, '4': 5, '5': 1, '6': 0, '7': 0}",12.8,2,650,5,,,,,,,,,
80,"{'1': 11, '2': 8, '3': 6, '4': 4, '5': 2, '6': 0, '7': 0}",13.2,2,659,5,,,,,,,,,
81,"{'1': 9, '2': 10, '3': 7, '4': 4, '5': 1, '6': 0, '7': 0}",14.8,2,645,5,,,,,,,,,
82,"{'1': 10, '2': 8, '3': 7, '4': 4, '5': 2, '6': 0, '7': 0}",12.8,2,661,5,,,,,,,,,
83,"{'1': 11, '2': 7, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,662,5,,,,,,,,,
84,"{'1': 11, '2': 7, '3': 5, '4': 4, '5': 4, '6': 0, '7': 0}",11.2,2,690,5,,,,,,,,,
85,"{'1': 11, '2': 9, '3': 4, '4': 4, '5': 3, '6': 0, '7': 0}",15.2,2,673,5,,,,,,,,,
86,"{'1': 9, '2': 9, '3': 7, '4': 5, '5': 1, '6': 0, '7': 0}",12.8,2,649,5,,,,,,,,,
87,"{'1': 10, '2': 7, '3': 8, '4': 4, '5': 2, '6': 0, '7': 0}",12.8,2,661,5,,,,,,,,,
88,"{'1': 10, '2': 6, '3': 7, '4': 6, '5': 2, '6': 0, '7': 0}",9.2,2,666,5,,,,,,,,,
89,"{'1': 8, '2': 9, '3': 7, '4': 5, '5': 2, '6': 0, '7': 0}",10.8,2,665,5,,,,,,,,,
90,"{'1': 9, '2': 8, '3': 8, '4': 5, '5': 1, '6': 0, '7': 0}",12.8,2,650,5,,,,,,,,,
91,"{'1': 10, '2': 8, '3': 6, '4': 5, '5': 2, '6': 0, '7': 0}",11.2,2,663,5,,,,,,,,,
92,"{'1': 9, '2': 8, '3': 11, '4': 2, '5': 1, '6': 0, '7': 0}",18.799999999999997,2,639,5,,,,,,,,,
93,"{'1': 8, '2': 10, '3': 8, '4': 5, '5': 0, '6': 0, '7': 0}",5.5,2,633,4,,,,,,,,,
94,"{'1': 11, '2': 8, '3': 6, '4': 4, '5': 2, '6': 0, '7': 0}",13.2,2,659,5,,,,,,,,,
95,"{'1': 9, '2': 8, '3': 7, '4': 4, '5': 3, '6': 0, '7': 0}",10.8,2,678,5,,,,,,,,,
96,"{'1': 10, '2': 7, '3': 6, '4': 5, '5': 3, '6': 0, '7': 0}",9.2,2,679,5,,,,,,,,,
97,"{'1': 10, '2': 9, '3': 6, '4': 3, '5': 3, '6': 0, '7': 0}",13.2,2,673,5,,,,,,,,,
98,"{'1': 9, '2': 9, '3': 8, '4': 3, '5': 2, '6': 0, '7': 0}",14.8,2,660,5,,,,,,,,,
99,"{'1': 10, '2': 8, '3': 6, '4': 4, '5': 3, '6': 0, '7': 0}",11.2,2,676,5,,,,,,,,,
,,,,,,629,698,659.56,3.5,18.799999999999997,12.180999999999997,0.0019624161720275877,0,"{4: 7, 5: 93, 6: 0, 7: 0}"
